title,price_gbp,rating,url,page_num,rating_num,title_length,high_rating
The Star-Touched Queen,32.3,Five,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,18,5,22,1
The Silent Sister (Riley MacPherson #1),46.29,Five,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,18,5,39,1
The Midnight Watch: A Novel of the Titanic and the Californian,26.2,One,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,19,1,62,0
The Lonely City: Adventures in the Art of Being Alone,33.26,Two,https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,19,2,53,0
The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,59.15,Four,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,19,4,73,1
The Golden Condom: And Other Essays on Love Lost and Found,39.43,One,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,19,1,58,0
The Epidemic (The Program 0.6),14.44,Five,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,19,5,30,1
The Dinner Party,56.54,Two,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html,19,2,16,0
The Diary of a Young Girl,59.9,Three,https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,19,3,25,0
The Children,11.88,Three,https://books.toscrape.com/catalogue/the-children_633/index.html,19,3,12,0
Stars Above (The Lunar Chronicles #4.5),48.05,Two,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,19,2,39,0
Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,21.21,Three,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,19,3,95,0
Raspberry Pi Electronics Projects for the Evil Genius,49.67,Four,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,19,4,53,1
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,43.14,One,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,19,1,67,0
Psycho: Sanitarium (Psycho #1.5),36.97,Five,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,19,5,32,1
Poisonous (Max Revere Novels #3),26.8,Three,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,19,3,32,0
One with You (Crossfire #5),15.71,Four,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,19,4,27,1
No Love Allowed (Dodge Cove #1),54.65,Four,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,19,4,31,1
Murder at the 42nd Street Library (Raymond Ambler #1),54.36,Four,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,19,4,53,1
Most Wanted,35.28,Three,https://books.toscrape.com/catalogue/most-wanted_623/index.html,19,3,11,0
"Love, Lies and Spies",20.55,Two,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,19,2,20,0
How to Speak Golf: An Illustrated Guide to Links Lingo,58.32,Five,https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html,19,5,54,1
Hide Away (Eve Duncan #20),11.84,One,https://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html,20,1,26,0
Furiously Happy: A Funny Book About Horrible Things,41.46,Four,https://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html,20,4,51,1
Everyday Italian: 125 Simple and Delicious Recipes,20.1,Five,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,20,5,50,1
Equal Is Unfair: America's Misguided Fight Against Income Inequality,56.86,One,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,20,1,68,0
Eleanor & Park,56.51,Five,https://books.toscrape.com/catalogue/eleanor-park_616/index.html,20,5,14,1
Dirty (Dive Bar #1),40.83,Four,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,20,4,19,1
Can You Keep a Secret? (Fear Street Relaunch #4),48.64,One,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,20,1,48,0
Boar Island (Anna Pigeon #19),59.48,Three,https://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html,20,3,29,0
A Paris Apartment,39.01,Four,https://books.toscrape.com/catalogue/a-paris-apartment_612/index.html,20,4,17,1
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,One,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,20,1,131,0
Troublemaker: Surviving Hollywood and Scientology,48.39,Two,https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html,20,2,49,0
The Widow,27.26,Two,https://books.toscrape.com/catalogue/the-widow_609/index.html,20,2,9,0
"The Sleep Revolution: Transforming Your Life, One Night at a Time",11.68,Four,https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html,20,4,65,1
The Improbability of Love,59.45,One,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,20,1,25,0
The Art of Startup Fundraising,21.0,Three,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,20,3,30,0
Take Me Home Tonight (Rock Star Romance #3),53.98,Three,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,20,3,43,0
Sleeping Giants (Themis Files #1),48.74,One,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,20,1,33,0
"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",21.15,Two,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,20,2,80,0
Playing with Fire,13.71,Three,https://books.toscrape.com/catalogue/playing-with-fire_602/index.html,20,3,17,0
Off the Hook (Fishing for Trouble #1),47.67,Three,https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,20,3,37,0
Mothering Sunday,13.34,Two,https://books.toscrape.com/catalogue/mothering-sunday_600/index.html,21,2,16,0
"Mother, Can You Not?",16.89,Five,https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html,21,5,20,1
M Train,27.18,One,https://books.toscrape.com/catalogue/m-train_598/index.html,21,1,7,0
Lilac Girls,17.28,Two,https://books.toscrape.com/catalogue/lilac-girls_597/index.html,21,2,11,0
Lies and Other Acts of Love,45.14,One,https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,21,1,27,0
Lab Girl,40.85,One,https://books.toscrape.com/catalogue/lab-girl_595/index.html,21,1,8,0
Keep Me Posted,20.46,Four,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html,21,4,14,1
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.27,Three,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,21,3,96,0
Grey (Fifty Shades #4),48.49,Four,https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,21,4,22,1
"Exit, Pursued by a Bear",51.34,Four,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,21,4,23,1
Daredevils,16.34,Three,https://books.toscrape.com/catalogue/daredevils_590/index.html,21,3,10,0
Cravings: Recipes for What You Want to Eat,20.5,Three,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,21,3,42,0
Born for This: How to Find the Work You Were Meant to Do,21.59,Five,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,21,5,56,1
Arena,21.36,Four,https://books.toscrape.com/catalogue/arena_587/index.html,21,4,5,1
Adultery,20.88,Five,https://books.toscrape.com/catalogue/adultery_586/index.html,21,5,8,1
A Mother's Reckoning: Living in the Aftermath of Tragedy,19.53,Three,https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html,21,3,56,0
A Gentleman's Position (Society of Gentlemen #3),14.75,Five,https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,21,5,48,1
11/22/63,48.48,Three,https://books.toscrape.com/catalogue/112263_583/index.html,21,3,8,0
"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",24.57,Two,https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html,21,2,125,0
10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.71,Five,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,21,5,63,1
Without Shame,48.27,Five,https://books.toscrape.com/catalogue/without-shame_580/index.html,22,5,13,1
Watchmen,58.05,Four,https://books.toscrape.com/catalogue/watchmen_579/index.html,22,4,8,1
Unlimited Intuition Now,58.87,Four,https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html,22,4,23,1
Underlying Notes,11.82,Two,https://books.toscrape.com/catalogue/underlying-notes_577/index.html,22,2,16,0
The Shack,28.03,One,https://books.toscrape.com/catalogue/the-shack_576/index.html,22,1,9,0
The New Brand You: Your New Image Makes the Sale for You,44.05,Five,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html,22,5,56,1
"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.34,Four,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,22,4,75,1
The Flowers Lied,16.68,Two,https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html,22,2,16,0
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",55.91,One,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,22,1,65,0
The Book of Mormon,24.57,Three,https://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html,22,3,18,0
The Art and Science of Low Carbohydrate Living,52.98,Five,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,22,5,46,1
The Alien Club,54.4,One,https://books.toscrape.com/catalogue/the-alien-club_569/index.html,22,1,14,0
Suzie Snowflake: One beautiful flake (a self-esteem story),54.81,Five,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,22,5,58,1
Nap-a-Roo,25.08,One,https://books.toscrape.com/catalogue/nap-a-roo_567/index.html,22,1,9,0
"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.41,Four,https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html,22,4,133,1
Modern Day Fables,47.44,Two,https://books.toscrape.com/catalogue/modern-day-fables_565/index.html,22,2,17,0
If I Gave You God's Phone Number....: Searching for Spirituality in America,20.91,One,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,22,1,75,0
"Fruits Basket, Vol. 9 (Fruits Basket #9)",33.95,Four,https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,22,4,40,1
Dress Your Family in Corduroy and Denim,43.68,Three,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,22,3,39,0
Don't Forget Steven,33.23,One,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,22,1,19,0
Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,35.92,Two,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,23,2,83,0
Art and Fear: Observations on the Perils (and Rewards) of Artmaking,48.63,Four,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,23,4,67,1
A Shard of Ice (The Black Symphony Saga #1),56.63,Three,https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,23,3,43,0
A Hero's Curse (The Unseen Chronicles #1),50.49,Three,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,23,3,41,0
23 Degrees South: A Tropical Tale of Changing Whether...,35.79,Two,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,23,2,56,0
"Zero to One: Notes on Startups, or How to Build the Future",34.06,Three,https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html,23,3,58,0
Why Not Me?,17.76,One,https://books.toscrape.com/catalogue/why-not-me_554/index.html,23,1,11,0
When Breath Becomes Air,39.36,Two,https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html,23,2,23,0
Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,Two,https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,23,2,67,0
The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),43.62,Five,https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,23,5,53,1
The New Drawing on the Right Side of the Brain,43.02,Three,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,23,3,46,0
"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",28.45,Four,https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html,23,4,85,1
The Martian (The Martian #1),41.39,Two,https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,23,2,28,0
The High Mountains of Portugal,51.15,One,https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html,23,1,30,0
The Grownup,35.88,One,https://books.toscrape.com/catalogue/the-grownup_546/index.html,23,1,11,0
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,One,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,23,1,82,0
South of Sunshine,28.93,One,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,23,1,17,0
Smarter Faster Better: The Secrets of Being Productive in Life and Business,38.89,Five,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html,23,5,75,1
Silence in the Dark (Logan Point #4),58.33,Three,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,23,3,36,0
Shadows of the Past (Logan Point #1),39.67,Five,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,23,5,36,1
Roller Girl,14.1,Five,https://books.toscrape.com/catalogue/roller-girl_540/index.html,24,5,11,1
Rising Strong,21.82,Three,https://books.toscrape.com/catalogue/rising-strong_539/index.html,24,3,13,0
Proofs of God: Classical Arguments from Tertullian to Barth,54.21,One,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html,24,1,59,0
Please Kill Me: The Uncensored Oral History of Punk,31.19,Four,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html,24,4,51,1
Out of Print: City Lights Spotlight No. 14,53.64,Five,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,24,5,42,1
My Life Next Door (My Life Next Door ),36.39,Five,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,24,5,38,1
Miller's Valley,58.54,Two,https://books.toscrape.com/catalogue/millers-valley_534/index.html,24,2,15,0
Man's Search for Meaning,29.48,Three,https://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html,24,3,24,0
"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",25.06,Two,https://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html,24,2,104,0
Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,12.55,Three,https://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html,24,3,72,0
Les Fleurs du Mal,29.04,Five,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,24,5,17,1
Left Behind (Left Behind #1),40.72,Two,https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,24,2,28,0
Kill 'Em and Leave: Searching for James Brown and the American Soul,45.05,Five,https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html,24,5,67,1
Kierkegaard: A Christian Missionary to Christians,47.13,One,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html,24,1,49,0
John Vassos: Industrial Design for Modern Life,20.22,Four,https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,24,4,46,1
I'll Give You the Sun,56.48,One,https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,24,1,21,0
I Will Find You,44.21,One,https://books.toscrape.com/catalogue/i-will-find-you_524/index.html,24,1,15,0
Hystopia: A Novel,21.96,Four,https://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html,24,4,17,1
Howl and Other Poems,40.45,Two,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,24,2,20,0
History of Beauty,10.29,Four,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html,24,4,17,1
Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,52.86,Two,https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,25,2,82,0
Future Shock (Future Shock #1),55.65,Five,https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,25,5,30,1
Ender's Game (The Ender Quintet #1),43.64,One,https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,25,1,35,0
Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,28.41,One,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,25,1,92,0
Death by Leisure: A Cautionary Tale,37.51,Four,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,25,4,35,1
Brilliant Beacons: A History of the American Lighthouse,11.45,Three,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,25,3,55,0
Brazen: The Courage to Find the You That's Been Hiding,19.22,Two,https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html,25,2,54,0
Between the World and Me,56.91,Four,https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html,25,4,24,1
Being Mortal: Medicine and What Matters in the End,55.06,Four,https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html,25,4,50,1
"A Murder Over a Girl: Justice, Gender, Junior High",13.2,Three,https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,25,3,50,0
32 Yolks,53.63,Two,https://books.toscrape.com/catalogue/32-yolks_510/index.html,25,2,8,0
"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,Five,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,25,5,84,1
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,12.08,Three,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,25,3,86,0
Wildlife of New York: A Five-Borough Coloring Book,22.14,Two,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,25,2,50,0
What Happened on Beale Street (Secrets of the South Mysteries #2),25.37,Five,https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html,25,5,65,1
Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,46.33,Two,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,25,2,75,0
Under the Tuscan Sun,37.33,Three,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html,25,3,20,0
Toddlers Are A**holes: It's Not Your Fault,25.55,One,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,25,1,42,0
The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,34.72,One,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,25,1,98,0
The Whale,35.96,Four,https://books.toscrape.com/catalogue/the-whale_501/index.html,25,4,9,1
The Story of Art,41.14,Four,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,26,4,16,1
The Origin of Species,10.01,Four,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,26,4,21,1
The Great Gatsby,36.05,Four,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,26,4,16,1
The Good Girl,49.03,Three,https://books.toscrape.com/catalogue/the-good-girl_497/index.html,26,3,13,0
The Glass Castle,16.24,One,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,26,1,16,0
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,39.55,One,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,26,1,90,0
The Drowning Girls,35.67,Three,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,26,3,18,0
The Constant Princess (The Tudor Court #1),16.62,Three,https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,26,3,42,0
The Bourne Identity (Jason Bourne #1),42.78,Four,https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,26,4,37,1
The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.3,Five,https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html,26,5,72,1
The Art Book,32.34,Two,https://books.toscrape.com/catalogue/the-art-book_490/index.html,26,2,12,0
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,33.17,Four,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,26,4,76,1
Team of Rivals: The Political Genius of Abraham Lincoln,20.12,Five,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,26,5,55,1
Steal Like an Artist: 10 Things Nobody Told You About Being Creative,20.9,Two,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,26,2,68,0
"Sit, Stay, Love",20.9,Three,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,26,3,15,0
Sister Dear,40.2,Four,https://books.toscrape.com/catalogue/sister-dear_485/index.html,26,4,11,1
"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,Three,https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,26,3,62,0
"Rich Dad, Poor Dad",51.74,One,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,26,1,18,0
Raymie Nightingale,34.41,Two,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html,26,2,18,0
Playing from the Heart,32.38,One,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html,26,1,22,0
Nightstruck: A Novel,50.35,Four,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,27,4,20,1
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,Five,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,27,5,87,1
Meternity,43.58,Three,https://books.toscrape.com/catalogue/meternity_478/index.html,27,3,9,0
Memoirs of a Geisha,49.67,Three,https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,27,3,19,0
Like Never Before (Walker Family #2),28.77,Two,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,27,2,36,0
Life of Pi,13.22,Four,https://books.toscrape.com/catalogue/life-of-pi_475/index.html,27,4,10,1
Leave This Song Behind: Teen Poetry at Its Best,51.17,Five,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,27,5,47,1
King's Folly (The Kinsman Chronicles #1),39.61,Five,https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,27,5,40,1
John Adams,57.43,Four,https://books.toscrape.com/catalogue/john-adams_472/index.html,27,4,10,1
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,Four,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,27,4,98,1
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,Two,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,27,2,67,0
Good in Bed (Cannie Shapiro #1),37.05,Five,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,27,5,31,1
"Fruits Basket, Vol. 7 (Fruits Basket #7)",19.57,One,https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,27,1,40,0
For the Love: Fighting for Grace in a World of Impossible Standards,45.13,Three,https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,27,3,67,0
Finding God in the Ruins: How God Redeems Pain,46.64,Two,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,27,2,46,0
Every Heart a Doorway (Every Heart A Doorway #1),12.16,Five,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,27,5,48,1
Delivering the Truth (Quaker Midwife Mystery #1),20.89,Four,https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,27,4,48,1
Counted With the Stars (Out from Egypt #1),17.97,Five,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,27,5,42,1
"Chronicles, Vol. 1",52.6,Two,https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,27,2,18,0
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,25.77,One,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,27,1,63,0
Benjamin Franklin: An American Life,48.19,Three,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,28,3,35,0
